ID,serving
1002433,1.0
1034452,0.25
1053717,0.5
1073615,1.0
1078233,1.0
1085370,1.0
1095097,1.0
1146087,1.0
1147316,1.0
1187427,1.0
1191922,0.25
1202340,3.0
1318509,1.0
1331948,1.0
1335052,1.0
1340691,0.5
1370165,0.5
1424347,1.0
1458334,1.0
1481149,1.0
1582975,2.0
1592171,1.0
1682403,1.0
1733237,0.25
1733323,2.0
1749465,1.0
1821999,0.5
1831942,3.0
1848484,0.25
1875912,1.0
1925170,1.0
1925957,1.0
1937083,0.5
1937830,0.25
1958803,0.5
1980652,1.0
1984210,1.0
2023832,2.0
2054605,1.0
2095800,1.0
2204485,2.0
2225539,0.5
2244520,0.5
2298996,1.0
2305810,1.0
2313944,1.0
2368389,1.0
2420966,3.0
2428649,1.0
2437416,1.0
2516245,1.0
2518208,0.25
2561497,0.25
2592277,2.0
2604672,1.0
2704684,2.0
2726662,1.0
2735547,0.25
2753327,1.0
2846394,1.0
2853587,2.0
2902397,0.25
2931110,0.5
2942182,0.25
2969426,1.0
3039094,1.0
3092126,0.25
3098659,1.0
3156427,1.0
3205224,1.0
3209714,0.5
3213954,1.0
3295943,1.0
3308841,0.5
3394966,1.0
3404789,0.25
3430764,1.0
3444861,1.0
3454151,1.0
3489013,1.0
3503190,0.5
3543459,0.5
3549694,1.0
3579472,0.5
3599557,1.0
3623182,0.5
3627661,1.0
3629020,1.0
3684823,1.0
3704186,2.0
3704748,3.0
3805854,1.0
3813366,1.0
3857351,1.0
3913633,1.0
3979732,1.0
4013867,1.0
4071203,1.0
4093587,2.0
4093785,1.0
4099112,1.0
4111756,1.0
4187274,1.0
4196992,1.0
4205195,1.0
4216491,1.0
4217544,1.0
4236573,1.0
4261597,0.5
4284795,1.0
4289687,0.5
4335159,2.0
4365018,0.5
4367246,1.0
4385117,1.0
4429360,0.25
4447667,1.0
4462306,1.0
4517107,2.0
4538291,1.0
4581853,1.0
4599363,1.0
4608153,1.0
4656632,0.25
4659800,0.5
4667002,1.0
4761724,2.0
4793117,1.0
4839241,1.0
5013435,1.0
5028545,0.5
5085252,1.0
5099662,0.5
5119007,1.0
5140718,1.0
5158955,1.0
5182138,0.25
5209279,0.5
5245460,1.0
5252567,1.0
5254277,0.5
5278051,1.0
5299141,1.0
5339856,1.0
5352213,1.0
5387954,1.0
5451613,0.25
5485740,1.0
5496632,1.0
5504416,0.5
5539955,1.0
5641196,2.0
5649885,1.0
5669562,1.0
5711341,0.25
5712495,1.0
5718275,2.0
5725339,1.0
5798916,1.0
5825086,1.0
5830125,0.5
5834887,1.0
5845877,0.5
5848575,2.0
5853267,1.0
5970712,0.5
5985480,1.0
